,date,timestamp,close,target,VEC.COIN_SPECT.text_last1days:bitcoin,VEC.timestamp,VEC.COIN_SPECT.text_COUNT_last1days:bitcoin
364,30-03-2021 17:00:00,1617123600.0,58746.57,1,[],1617123600,0
365,31-03-2021 17:00:00,1617210000.0,58740.55,0,[],1617210000,0
366,01-04-2021 17:00:00,1617296400.0,58720.44,0,[],1617296400,0
367,02-04-2021 17:00:00,1617382800.0,58950.01,1,[],1617382800,0
368,03-04-2021 17:00:00,1617469200.0,57051.94,0,[],1617469200,0
369,03-04-2021 17:00:00,1617469200.0,57051.94,0,[],1617469200,0
370,04-04-2021 17:00:00,1617555600.0,58202.01,1,[],1617555600,0
371,05-04-2021 17:00:00,1617642000.0,59129.99,1,[],1617642000,0
372,06-04-2021 17:00:00,1617728400.0,57991.15,0,[],1617728400,0
373,07-04-2021 17:00:00,1617814800.0,55953.45,0,[],1617814800,0
374,08-04-2021 17:00:00,1617901200.0,58077.52,1,[],1617901200,0
375,09-04-2021 17:00:00,1617987600.0,58142.54,1,[],1617987600,0
376,10-04-2021 17:00:00,1618074000.0,59769.13,1,[],1618074000,0
377,11-04-2021 17:00:00,1618160400.0,60002.43,1,[],1618160400,0
378,12-04-2021 17:00:00,1618246800.0,59860.0,0,[],1618246800,0
379,13-04-2021 17:00:00,1618333200.0,63575.0,1,[],1618333200,0
380,14-04-2021 17:00:00,1618419600.0,62959.53,0,[],1618419600,0
381,15-04-2021 17:00:00,1618506000.0,63159.98,1,[],1618506000,0
382,16-04-2021 17:00:00,1618592400.0,61334.8,0,[],1618592400,0
383,17-04-2021 17:00:00,1618678800.0,60006.66,0,[],1618678800,0
384,18-04-2021 17:00:00,1618765200.0,56150.01,0,[],1618765200,0
385,19-04-2021 17:00:00,1618851600.0,55633.14,0,[],1618851600,0
386,20-04-2021 17:00:00,1618938000.0,56425.0,1,[],1618938000,0
387,21-04-2021 17:00:00,1619024400.0,53787.63,0,[],1619024400,0
388,22-04-2021 17:00:00,1619110800.0,51690.96,0,[],1619110800,0
389,23-04-2021 17:00:00,1619197200.0,51125.14,0,[],1619197200,0
390,24-04-2021 17:00:00,1619283600.0,50047.84,0,[],1619283600,0
391,25-04-2021 17:00:00,1619370000.0,49066.77,0,[],1619370000,0
392,26-04-2021 17:00:00,1619456400.0,54001.39,1,[],1619456400,0
393,27-04-2021 17:00:00,1619542800.0,55011.97,1,[],1619542800,0
394,27-04-2021 17:00:00,1619542800.0,55011.97,1,[],1619542800,0
395,28-04-2021 17:00:00,1619629200.0,54846.22,0,[],1619629200,0
396,28-04-2021 17:00:00,1619629200.0,54846.22,0,[],1619629200,0
397,29-04-2021 17:00:00,1619715600.0,53555.0,0,[],1619715600,0
398,30-04-2021 17:00:00,1619802000.0,57694.27,1,[],1619802000,0
399,01-05-2021 17:00:00,1619888400.0,57800.37,1,[],1619888400,0
400,01-05-2021 17:00:00,1619888400.0,57800.37,1,[],1619888400,0
401,02-05-2021 17:00:00,1619974800.0,56578.21,0,[],1619974800,0
402,03-05-2021 17:00:00,1620061200.0,57169.39,1,[],1620061200,0
403,04-05-2021 17:00:00,1620147600.0,53200.01,0,[],1620147600,0
404,05-05-2021 17:00:00,1620234000.0,57436.11,1,[],1620234000,0
405,06-05-2021 17:00:00,1620320400.0,56393.68,0,[],1620320400,0
406,07-05-2021 17:00:00,1620406800.0,57314.75,1,[],1620406800,0
407,08-05-2021 17:00:00,1620493200.0,58862.05,1,[],1620493200,0
408,09-05-2021 17:00:00,1620579600.0,58240.84,0,[],1620579600,0
409,10-05-2021 17:00:00,1620666000.0,55816.14,0,[],1620666000,0
410,11-05-2021 17:00:00,1620752400.0,56670.02,1,[],1620752400,0
411,12-05-2021 17:00:00,1620838800.0,49631.32,0,[],1620838800,0
412,13-05-2021 17:00:00,1620925200.0,49670.97,1,[],1620925200,0
413,14-05-2021 17:00:00,1621011600.0,49841.45,1,[],1621011600,0
414,15-05-2021 17:00:00,1621098000.0,46762.99,0,[],1621098000,0
415,15-05-2021 17:00:00,1621098000.0,46762.99,0,[],1621098000,0
416,16-05-2021 17:00:00,1621184400.0,46431.5,0,[],1621184400,0
417,17-05-2021 17:00:00,1621270800.0,43538.04,0,[],1621270800,0
418,18-05-2021 17:00:00,1621357200.0,42849.78,0,[],1621357200,0
419,19-05-2021 17:00:00,1621443600.0,36690.09,0,[],1621443600,0
420,20-05-2021 17:00:00,1621530000.0,40526.64,1,[],1621530000,0
421,21-05-2021 17:00:00,1621616400.0,37252.01,0,[],1621616400,0
422,21-05-2021 17:00:00,1621616400.0,37252.01,0,[],1621616400,0
423,22-05-2021 17:00:00,1621702800.0,37449.73,1,[],1621702800,0
424,23-05-2021 17:00:00,1621789200.0,34655.25,0,[],1621789200,0
425,24-05-2021 17:00:00,1621875600.0,38796.29,1,[],1621875600,0
426,25-05-2021 17:00:00,1621962000.0,38324.72,0,[],1621962000,0
427,26-05-2021 17:00:00,1622048400.0,39241.91,1,[],1622048400,0
428,27-05-2021 17:00:00,1622134800.0,38529.98,0,[],1622134800,0
429,27-05-2021 17:00:00,1622134800.0,38529.98,0,[],1622134800,0
430,28-05-2021 17:00:00,1622221200.0,35663.49,0,[],1622221200,0
431,29-05-2021 17:00:00,1622307600.0,34605.15,0,[],1622307600,0
432,30-05-2021 17:00:00,1622394000.0,35641.27,1,[],1622394000,0
433,30-05-2021 17:00:00,1622394000.0,35641.27,1,[],1622394000,0
434,31-05-2021 17:00:00,1622480400.0,37253.81,1,[],1622480400,0
435,31-05-2021 17:00:00,1622480400.0,37253.81,1,[],1622480400,0
436,01-06-2021 17:00:00,1622566800.0,36693.09,0,[],1622566800,0
437,02-06-2021 17:00:00,1622653200.0,37568.68,1,[],1622653200,0
438,03-06-2021 17:00:00,1622739600.0,39246.79,1,[],1622739600,0
439,04-06-2021 17:00:00,1622826000.0,36829.0,0,[],1622826000,0
440,05-06-2021 17:00:00,1622912400.0,35513.2,0,[],1622912400,0
441,06-06-2021 17:00:00,1622998800.0,35796.31,1,[],1622998800,0
442,07-06-2021 17:00:00,1623085200.0,33552.79,0,[],1623085200,0
443,08-06-2021 17:00:00,1623171600.0,33380.81,0,[],1623171600,0
444,09-06-2021 17:00:00,1623258000.0,37388.05,1,[],1623258000,0
445,10-06-2021 17:00:00,1623344400.0,36675.72,0,[],1623344400,0
446,11-06-2021 17:00:00,1623430800.0,37331.98,1,[],1623430800,0
447,12-06-2021 17:00:00,1623517200.0,35546.11,0,[],1623517200,0
448,13-06-2021 17:00:00,1623603600.0,39020.57,1,[],1623603600,0
449,14-06-2021 17:00:00,1623690000.0,40516.29,1,[],1623690000,0
450,15-06-2021 17:00:00,1623776400.0,40144.04,0,[],1623776400,0
451,16-06-2021 17:00:00,1623862800.0,38349.01,0,[],1623862800,0
452,16-06-2021 17:00:00,1623862800.0,38349.01,0,[],1623862800,0
453,17-06-2021 17:00:00,1623949200.0,38092.97,0,[],1623949200,0
454,18-06-2021 17:00:00,1624035600.0,35819.84,0,[],1624035600,0
455,19-06-2021 17:00:00,1624122000.0,35483.72,0,[],1624122000,0
456,20-06-2021 17:00:00,1624208400.0,35600.16,1,[],1624208400,0
457,21-06-2021 17:00:00,1624294800.0,31608.93,0,[],1624294800,0
458,21-06-2021 17:00:00,1624294800.0,31608.93,0,[],1624294800,0
459,22-06-2021 17:00:00,1624381200.0,32509.56,1,[],1624381200,0
460,22-06-2021 17:00:00,1624381200.0,32509.56,1,[],1624381200,0
461,23-06-2021 17:00:00,1624467600.0,33678.07,1,[],1624467600,0
462,24-06-2021 17:00:00,1624554000.0,34663.09,1,[],1624554000,0
463,25-06-2021 17:00:00,1624640400.0,31584.45,0,[],1624640400,0
464,26-06-2021 17:00:00,1624726800.0,32283.65,1,[],1624726800,0
465,27-06-2021 17:00:00,1624813200.0,34700.34,1,[],1624813200,0
466,27-06-2021 17:00:00,1624813200.0,34700.34,1,[],1624813200,0
467,28-06-2021 17:00:00,1624899600.0,34494.89,0,[],1624899600,0
468,28-06-2021 17:00:00,1624899600.0,34494.89,0,[],1624899600,0
469,29-06-2021 17:00:00,1624986000.0,35911.73,1,[],1624986000,0
470,30-06-2021 17:00:00,1625072400.0,35045.0,0,[],1625072400,0
471,01-07-2021 17:00:00,1625158800.0,33504.69,0,[],1625158800,0
472,01-07-2021 17:00:00,1625158800.0,33504.69,0,[],1625158800,0
473,02-07-2021 17:00:00,1625245200.0,33786.55,1,[],1625245200,0
474,02-07-2021 17:00:00,1625245200.0,33786.55,1,[],1625245200,0
475,04-07-2021 17:00:00,1625418000.0,35286.51,1,[],1625418000,0
476,05-07-2021 17:00:00,1625504400.0,33690.14,0,[],1625504400,0
477,06-07-2021 17:00:00,1625590800.0,34220.01,1,[],1625590800,0
478,07-07-2021 17:00:00,1625677200.0,33862.12,0,[],1625677200,0
479,08-07-2021 17:00:00,1625763600.0,32875.71,0,[],1625763600,0
480,09-07-2021 17:00:00,1625850000.0,33815.81,1,[],1625850000,0
481,10-07-2021 17:00:00,1625936400.0,33502.87,0,[],1625936400,0
482,11-07-2021 17:00:00,1626022800.0,34258.99,1,[],1626022800,0
483,12-07-2021 17:00:00,1626109200.0,33086.63,0,[],1626109200,0
484,13-07-2021 17:00:00,1626195600.0,32729.77,0,[],1626195600,0
485,14-07-2021 17:00:00,1626282000.0,32820.02,1,[],1626282000,0
486,15-07-2021 17:00:00,1626368400.0,31880.0,0,[],1626368400,0
487,16-07-2021 17:00:00,1626454800.0,31383.87,0,[],1626454800,0
488,17-07-2021 17:00:00,1626541200.0,31520.07,1,[],1626541200,0
489,18-07-2021 17:00:00,1626627600.0,31778.56,1,[],1626627600,0
490,18-07-2021 17:00:00,1626627600.0,31778.56,1,[],1626627600,0
491,19-07-2021 17:00:00,1626714000.0,30839.65,0,[],1626714000,0
492,19-07-2021 17:00:00,1626714000.0,30839.65,0,[],1626714000,0
493,20-07-2021 17:00:00,1626800400.0,29790.35,0,[],1626800400,0
494,20-07-2021 17:00:00,1626800400.0,29790.35,0,[],1626800400,0
495,21-07-2021 17:00:00,1626886800.0,32144.51,1,[],1626886800,0
496,21-07-2021 17:00:00,1626886800.0,32144.51,1,[],1626886800,0
497,22-07-2021 17:00:00,1626973200.0,32287.83,1,[],1626973200,0
498,23-07-2021 17:00:00,1627059600.0,33634.09,1,[],1627059600,0
499,24-07-2021 17:00:00,1627146000.0,34258.14,1,[],1627146000,0
500,25-07-2021 17:00:00,1627232400.0,35381.02,1,[],1627232400,0
501,26-07-2021 17:00:00,1627318800.0,37237.6,1,[],1627318800,0
502,27-07-2021 17:00:00,1627405200.0,39457.87,1,[],1627405200,0
503,28-07-2021 17:00:00,1627491600.0,40019.56,1,[],1627491600,0
504,29-07-2021 17:00:00,1627578000.0,40016.48,0,[],1627578000,0
505,29-07-2021 17:00:00,1627578000.0,40016.48,0,[],1627578000,0
506,30-07-2021 17:00:00,1627664400.0,42206.37,1,[],1627664400,0
507,31-07-2021 17:00:00,1627750800.0,41461.83,0,[],1627750800,0
508,01-08-2021 17:00:00,1627837200.0,39845.44,0,[],1627837200,0
509,01-08-2021 17:00:00,1627837200.0,39845.44,0,[],1627837200,0
510,02-08-2021 17:00:00,1627923600.0,39147.82,0,[],1627923600,0
511,03-08-2021 17:00:00,1628010000.0,38207.05,0,[],1628010000,0
512,04-08-2021 17:00:00,1628096400.0,39723.18,1,[],1628096400,0
513,05-08-2021 17:00:00,1628182800.0,40862.46,1,[],1628182800,0
514,06-08-2021 17:00:00,1628269200.0,42836.87,1,[],1628269200,0
515,07-08-2021 17:00:00,1628355600.0,44572.54,1,[],1628355600,0
516,08-08-2021 17:00:00,1628442000.0,43794.37,0,[],1628442000,0
517,09-08-2021 17:00:00,1628528400.0,46253.4,1,[],1628528400,0
518,10-08-2021 17:00:00,1628614800.0,45584.99,0,[],1628614800,0
519,10-08-2021 17:00:00,1628614800.0,45584.99,0,[],1628614800,0
520,11-08-2021 17:00:00,1628701200.0,45511.0,0,[],1628701200,0
521,11-08-2021 17:00:00,1628701200.0,45511.0,0,[],1628701200,0
522,12-08-2021 17:00:00,1628787600.0,44399.0,0,[],1628787600,0
523,12-08-2021 17:00:00,1628787600.0,44399.0,0,[],1628787600,0
524,13-08-2021 17:00:00,1628874000.0,47800.0,1,[],1628874000,0
525,13-08-2021 17:00:00,1628874000.0,47800.0,1,[],1628874000,0
526,14-08-2021 17:00:00,1628960400.0,47068.51,0,[],1628960400,0
527,14-08-2021 17:00:00,1628960400.0,47068.51,0,[],1628960400,0
528,15-08-2021 17:00:00,1629046800.0,46973.82,0,[],1629046800,0
529,15-08-2021 17:00:00,1629046800.0,46973.82,0,[],1629046800,0
530,16-08-2021 17:00:00,1629133200.0,45901.29,0,[],1629133200,0
531,16-08-2021 17:00:00,1629133200.0,45901.29,0,[],1629133200,0
532,17-08-2021 17:00:00,1629219600.0,44695.95,0,[],1629219600,0
533,17-08-2021 17:00:00,1629219600.0,44695.95,0,[],1629219600,0
534,18-08-2021 17:00:00,1629306000.0,44705.29,1,[],1629306000,0
535,18-08-2021 17:00:00,1629306000.0,44705.29,1,[],1629306000,0
536,19-08-2021 17:00:00,1629392400.0,46760.62,1,[],1629392400,0
537,20-08-2021 17:00:00,1629478800.0,49322.47,1,[],1629478800,0
538,21-08-2021 17:00:00,1629565200.0,48821.87,0,[],1629565200,0
539,22-08-2021 17:00:00,1629651600.0,49239.22,1,[],1629651600,0
540,23-08-2021 17:00:00,1629738000.0,49488.85,1,[],1629738000,0
541,24-08-2021 17:00:00,1629824400.0,47674.01,0,[],1629824400,0
542,25-08-2021 17:00:00,1629910800.0,48973.32,1,[],1629910800,0
543,26-08-2021 17:00:00,1629997200.0,46843.87,0,[],1629997200,0
544,27-08-2021 17:00:00,1630083600.0,49069.9,1,[],1630083600,0
545,28-08-2021 17:00:00,1630170000.0,48895.35,0,[],1630170000,0
546,29-08-2021 17:00:00,1630256400.0,48767.83,0,[],1630256400,0
547,30-08-2021 17:00:00,1630342800.0,46982.91,0,[],1630342800,0
548,31-08-2021 17:00:00,1630429200.0,47100.89,1,[],1630429200,0
549,01-09-2021 17:00:00,1630515600.0,48810.52,1,[],1630515600,0
550,02-09-2021 17:00:00,1630602000.0,49246.64,1,[],1630602000,0
551,02-09-2021 17:00:00,1630602000.0,49246.64,1,[],1630602000,0
552,03-09-2021 17:00:00,1630688400.0,49999.14,1,[],1630688400,0
553,03-09-2021 17:00:00,1630688400.0,49999.14,1,[],1630688400,0
554,04-09-2021 17:00:00,1630774800.0,49915.64,0,[],1630774800,0
555,04-09-2021 17:00:00,1630774800.0,49915.64,0,[],1630774800,0
556,05-09-2021 17:00:00,1630861200.0,51756.88,1,[],1630861200,0
557,05-09-2021 17:00:00,1630861200.0,51756.88,1,[],1630861200,0
558,06-09-2021 17:00:00,1630947600.0,52663.9,1,[],1630947600,0
559,06-09-2021 17:00:00,1630947600.0,52663.9,1,[],1630947600,0
560,07-09-2021 17:00:00,1631034000.0,46863.73,0,[],1631034000,0
561,07-09-2021 17:00:00,1631034000.0,46863.73,0,[],1631034000,0
562,08-09-2021 17:00:00,1631120400.0,46048.31,0,[],1631120400,0
563,08-09-2021 17:00:00,1631120400.0,46048.31,0,[],1631120400,0
564,09-09-2021 17:00:00,1631206800.0,46395.14,1,[],1631206800,0
565,09-09-2021 17:00:00,1631206800.0,46395.14,1,[],1631206800,0
566,10-09-2021 17:00:00,1631293200.0,44850.91,0,[],1631293200,0
567,10-09-2021 17:00:00,1631293200.0,44850.91,0,[],1631293200,0
568,11-09-2021 17:00:00,1631379600.0,45173.69,1,[],1631379600,0
569,11-09-2021 17:00:00,1631379600.0,45173.69,1,[],1631379600,0
570,12-09-2021 17:00:00,1631466000.0,46025.24,1,[],1631466000,0
571,12-09-2021 17:00:00,1631466000.0,46025.24,1,[],1631466000,0
572,13-09-2021 17:00:00,1631552400.0,44940.73,0,[],1631552400,0
573,13-09-2021 17:00:00,1631552400.0,44940.73,0,[],1631552400,0
574,14-09-2021 17:00:00,1631638800.0,47111.52,1,[],1631638800,0
575,14-09-2021 17:00:00,1631638800.0,47111.52,1,[],1631638800,0
576,15-09-2021 17:00:00,1631725200.0,48121.41,1,[],1631725200,0
577,16-09-2021 17:00:00,1631811600.0,47737.82,0,[],1631811600,0
578,17-09-2021 17:00:00,1631898000.0,47299.98,0,[],1631898000,0
579,18-09-2021 17:00:00,1631984400.0,48292.74,1,[],1631984400,0
580,19-09-2021 17:00:00,1632070800.0,47241.75,0,[],1632070800,0
581,20-09-2021 17:00:00,1632157200.0,43015.62,0,[],1632157200,0
582,21-09-2021 17:00:00,1632243600.0,40734.38,0,[],1632243600,0
583,22-09-2021 17:00:00,1632330000.0,43543.61,1,[],1632330000,0
584,23-09-2021 17:00:00,1632416400.0,44865.26,1,[],1632416400,0
585,24-09-2021 17:00:00,1632502800.0,42810.57,0,[],1632502800,0
