,Date,timestamp,Close,target,Unnamed: 0,date,close,target,VEC.timestamp,VEC.COINJOURNA.text_COUNT_last1days:bitcoin,VEC.COINJOURNA.text_last1days:bitcoin
225,13-8-2020 23:58:0,1597363080.0,0.1394128114,1,225.0,08-09-2020 17:00:00,10126.65,0.0,1599584400.0,2.0,"['more than 72,000 bitcoin tokenized on the ethereum blockchain https://t_co/5yykumx8qd ', 'ethereum blockchain now houses 700 million worth of synthetic bitcoin https://t_co/i4wqekfokt ']"
226,14-8-2020 23:58:0,1597449480.0,0.1383277658,0,226.0,13-09-2020 17:00:00,10332.83,0.0,1600016400.0,0.0,[]
227,15-8-2020 23:58:0,1597535880.0,0.1383680928,1,227.0,14-09-2020 17:00:00,10671.77,1.0,1600102800.0,1.0,['bitcoin hashrate hits 1352 ehs as miners bullishness continues httpstco7q640ueujz ']
228,16-8-2020 23:58:0,1597622280.0,0.1387068513,1,228.0,15-09-2020 17:00:00,10785.31,1.0,1600189200.0,0.0,[]
229,17-8-2020 23:58:0,1597708680.0,0.1404451432,1,229.0,20-09-2020 17:00:00,10920.28,0.0,1600621200.0,0.0,[]
230,18-8-2020 23:58:0,1597795080.0,0.1368113034,0,230.0,21-09-2020 17:00:00,10417.22,0.0,1600707600.0,2.0,"['microstrategy ceo embraces bitcoin maximalism https://t_co/ungmjclcpz ', 'mining difficulty jumps 11_3% as miners sell more amid btc/usd stagnation below 11,000 https://t_co/sorjkv12vs ']"
231,19-8-2020 23:58:0,1597881480.0,0.1295898051,0,231.0,22-09-2020 17:00:00,10529.61,1.0,1600794000.0,2.0,"['ethereum price analysis: bulls aiming for 350 after 7% dip https://t_co/i43vxchgau ', 'iranian bitcoin miners to enjoy special electricity access']"
232,20-8-2020 23:58:0,1597967880.0,0.1339393565,1,232.0,24-09-2020 17:00:00,10736.32,1.0,1600966800.0,2.0,"['bitcoin remains king of crypto despite 436 forks https://t_co/ktwlsx9ihe ', 'chainlink rebounds above usd 8_40 after bears sank it new weekly low https://t_co/eqadcxoatv ']"
233,21-8-2020 23:58:0,1598054280.0,0.1227146602,0,233.0,27-09-2020 17:00:00,10774.25,1.0,1601226000.0,0.0,[]
234,22-8-2020 23:58:0,1598140680.0,0.1252621663,1,234.0,28-09-2020 17:00:00,10696.12,0.0,1601312400.0,3.0,"['bitcoin confounds the bears to close above 10k for 9th consecutive week https://t_co/2d4knoegrl ', 'bitcoin portrays the future of online security: twitter ceo https://t_co/8lbz6ghnup ', 'cardanos bullish case strengthens as iohk and un team up httpstcodmekrjaen4 ']"
235,23-8-2020 23:58:0,1598227080.0,0.1213897025,0,235.0,29-09-2020 17:00:00,10840.48,1.0,1601398800.0,1.0,['grayscale now holds over 2% of bitcoin supply https://t_co/ezcmxxgvuw ']
236,24-8-2020 23:58:0,1598313480.0,0.1235462442,1,236.0,01-10-2020 17:00:00,10619.13,0.0,1601571600.0,2.0,"['new bitcoin buyers enter market but price still stagnating at 10k https://t_co/hmyuacpzdz ', 'hodlers have 63 of the total bitcoin supply  study finds httpstcocelevw5fm6 ']"
237,25-8-2020 23:58:0,1598399880.0,0.1125058077,0,237.0,02-10-2020 17:00:00,10570.4,0.0,1601658000.0,4.0,"['crypto prices down as trump announces he tested positive for covid-19', 'bitmex in trouble as btc/usd slips to usd 10,400 https://t_co/k495qsc4a1 ', 'bitmex in trouble as btc/usd slips to usd 10,400', 'crypto prices down as trump announces he tested positive for covid-19 https://t_co/jvdk0xyteu ']"
238,26-8-2020 23:58:0,1598486280.0,0.1142923911,1,238.0,03-10-2020 17:00:00,10542.06,0.0,1601744400.0,0.0,[]
239,27-8-2020 23:58:0,1598572680.0,0.1070157833,0,239.0,04-10-2020 17:00:00,10666.63,1.0,1601830800.0,0.0,[]
240,28-8-2020 23:58:0,1598659080.0,0.1093118591,1,240.0,05-10-2020 17:00:00,10792.21,1.0,1601917200.0,4.0,"['bitcoin providing relief to egyptians suffering job losses', 'bitcoin providing relief to egyptians suffering job losses https://t_co/r7n2fu5pns ', 'bitcoin to see 100,000 by 2025: says analyst', 'bitcoin to see 100,000 by 2025: says analyst https://t_co/qfm68ev69h ']"
241,29-8-2020 23:58:0,1598745480.0,0.1161148324,1,241.0,06-10-2020 17:00:00,10599.66,0.0,1602003600.0,0.0,[]
242,30-8-2020 23:58:0,1598831880.0,0.1173371346,1,242.0,07-10-2020 17:00:00,10666.39,1.0,1602090000.0,0.0,[]
243,31-8-2020 23:58:0,1598918280.0,0.1224669711,1,243.0,08-10-2020 17:00:00,10925.57,1.0,1602176400.0,2.0,"['total value locked in wrapped bitcoin hits 1bn', 'yearn finance (yfi) dives 20% as bears target 12,000']"
244,1-9-2020 23:58:0,1599004680.0,0.1245961612,1,244.0,10-10-2020 17:00:00,11293.22,1.0,1602349200.0,0.0,[]
245,2-9-2020 23:58:0,1599091080.0,0.1149036412,0,245.0,11-10-2020 17:00:00,11369.02,1.0,1602435600.0,0.0,[]
246,3-9-2020 23:58:0,1599177480.0,0.09485918048,0,246.0,12-10-2020 17:00:00,11528.25,1.0,1602522000.0,2.0,"['mysterious holder moves 1,000 satoshi-era bitcoins', 'bitcoins weekly rsi suggests breakout above 12000']"
247,4-9-2020 23:58:0,1599263880.0,0.101847296,1,247.0,13-10-2020 17:00:00,11420.56,0.0,1602608400.0,2.0,"['bitcoin cash stalling below key resistance line', 'cardanos technicals suggests a bullish run above 01200']"
248,5-9-2020 23:58:0,1599350280.0,0.08986372647,0,248.0,14-10-2020 17:00:00,11417.89,0.0,1602694800.0,1.0,['ethereum rally to 400 faces one major barrier']
249,6-9-2020 23:58:0,1599436680.0,0.09259107772,1,249.0,16-10-2020 17:00:00,11319.32,0.0,1602867600.0,1.0,['bitcoin drops 3% after okex suspends all withdrawals']
250,7-9-2020 23:58:0,1599523080.0,0.09356165982,1,250.0,17-10-2020 17:00:00,11360.2,1.0,1602954000.0,0.0,[]
251,8-9-2020 23:58:0,1599609480.0,0.09101434412,0,251.0,18-10-2020 17:00:00,11503.14,1.0,1603040400.0,0.0,[]
252,9-9-2020 23:58:0,1599695880.0,0.0933160878,1,252.0,19-10-2020 17:00:00,11751.47,1.0,1603126800.0,1.0,"['bitcoin showing strength above 11,400']"
253,10-9-2020 23:58:0,1599782280.0,0.0970521398,1,253.0,20-10-2020 17:00:00,11909.99,1.0,1603213200.0,2.0,"['bitcoin mixer operator slapped with a penalty of 60 million', 'ethereums price dips as bulls risk losing upward momentum']"
254,11-9-2020 23:58:0,1599868680.0,0.09698456387,0,254.0,21-10-2020 17:00:00,12780.96,1.0,1603299600.0,2.0,"['bitcoin price hits 12,300 as bulls eye new bull run', 'bitcoin transaction value sees 500% upswing in 4 months']"
255,12-9-2020 23:58:0,1599955080.0,0.09761787,1,255.0,22-10-2020 17:00:00,12968.52,1.0,1603386000.0,0.0,[]
256,13-9-2020 23:58:0,1600041480.0,0.09496196346,0,256.0,23-10-2020 17:00:00,12923.07,0.0,1603472400.0,0.0,[]
257,14-9-2020 23:58:0,1600127880.0,0.09660458976,1,257.0,25-10-2020 17:00:00,13028.83,0.0,1603645200.0,0.0,[]
258,15-9-2020 23:58:0,1600214280.0,0.09307481012,0,258.0,26-10-2020 17:00:00,13052.19,1.0,1603731600.0,1.0,['investors bullish on bitcoin as us election week rolls in']
259,16-9-2020 23:58:0,1600300680.0,0.0913303392,0,259.0,27-10-2020 17:00:00,13636.17,1.0,1603818000.0,1.0,"['bitcoin holds 13,000 even as hash rate slumps']"
260,17-9-2020 23:58:0,1600387080.0,0.0940148871,1,260.0,28-10-2020 17:00:00,13266.4,0.0,1603904400.0,1.0,['only one resistance level above bitcoins rally to 20000  analyst']
261,18-9-2020 23:58:0,1600473480.0,0.09100669379,0,261.0,30-10-2020 17:00:00,13560.1,1.0,1604077200.0,1.0,"['chainlink price analysis: link vulnerable if bitcoin fails to hold above 13,000']"
262,19-9-2020 23:58:0,1600559880.0,0.091322684,1,262.0,31-10-2020 17:00:00,13791.0,1.0,1604163600.0,0.0,[]
263,20-9-2020 23:58:0,1600646280.0,0.08921217858,0,263.0,01-11-2020 17:00:00,13761.5,0.0,1604250000.0,0.0,[]
264,21-9-2020 23:58:0,1600732680.0,0.07979552127,0,264.0,02-11-2020 17:00:00,13549.37,0.0,1604336400.0,1.0,['bitcoin hits 2nd highest monthly close to date near 14000 barrier']
265,22-9-2020 23:58:0,1600819080.0,0.0814146017,1,265.0,03-11-2020 17:00:00,14023.53,1.0,1604422800.0,2.0,"['defi tokens plummet amid a crypto bloodbath', 'chainlink (link) charts bearish outlook as price drops below 10_50']"
266,23-9-2020 23:58:0,1600905480.0,0.0765524144,0,266.0,04-11-2020 17:00:00,14144.01,1.0,1604509200.0,2.0,"['about 1b of bitcoin comes out of hibernation', 'bitcoin corrects sharply as markets react to the us election']"
267,24-9-2020 23:58:0,1600991880.0,0.08258916369,1,267.0,06-11-2020 17:00:00,15579.92,0.0,1604682000.0,2.0,"['xrp remains weak despite bullish breakout to 0_255', 'btc hits 15,900 as bulls ignore the us election uncertainty']"
268,25-9-2020 23:58:0,1601078280.0,0.0968676174,1,268.0,07-11-2020 17:00:00,14818.3,0.0,1604768400.0,0.0,[]
269,26-9-2020 23:58:0,1601164680.0,0.0955586184,0,269.0,08-11-2020 17:00:00,15475.1,1.0,1604854800.0,0.0,[]
270,27-9-2020 23:58:0,1601251080.0,0.1012047627,1,270.0,09-11-2020 17:00:00,15328.41,0.0,1604941200.0,2.0,"['price analysis: ada bulls look to flip critical resistance level', 'technical analysis: tezos bulls eye recovery near major support']"
271,28-9-2020 23:58:0,1601337480.0,0.1003264164,0,271.0,10-11-2020 17:00:00,15297.21,0.0,1605027600.0,3.0,"['ex-microsoft employee sentenced over bitcoin tax fraud', 'bitcoin rebounds after flopping on pfizer vaccine news', 'covid19 has boosted crypto development  bitbay ceo interview']"
272,29-9-2020 23:58:0,1601423880.0,0.1010995052,1,272.0,11-11-2020 17:00:00,15684.24,1.0,1605114000.0,1.0,['omg network flashes sell signal as bears look to take charge']
273,30-9-2020 23:58:0,1601510280.0,0.1012975926,1,273.0,15-11-2020 17:00:00,15957.0,0.0,1605459600.0,0.0,[]
274,1-10-2020 23:58:0,1601596680.0,0.09791085045,0,274.0,17-11-2020 17:00:00,17659.38,1.0,1605632400.0,1.0,['ethereum to surge to 530 if bulls break above parallel channel']
275,2-10-2020 23:58:0,1601683080.0,0.09274700988,0,275.0,18-11-2020 17:00:00,17776.12,1.0,1605718800.0,1.0,"['bitcoin price sees 18,000']"
276,3-10-2020 23:58:0,1601769480.0,0.09330656078,1,276.0,18-11-2020 17:00:00,17776.12,1.0,1605718800.0,1.0,"['bitcoin price sees 18,000']"
277,4-10-2020 23:58:0,1601855880.0,0.09674859216,1,277.0,19-11-2020 17:00:00,17802.82,1.0,1605805200.0,1.0,"['bulls look to retake 18,000 after 10% fall in btc price']"
278,5-10-2020 23:58:0,1601942280.0,0.09745523382,1,278.0,20-11-2020 17:00:00,18655.67,1.0,1605891600.0,3.0,"['bch on track for 300 amid growing bullish momentum', 'litecoin pumps to 83_97 as bears plot correction', 'simon peters: 20,000 is next target for bitcoin']"
279,6-10-2020 23:58:0,1602028680.0,0.09286737976,0,279.0,21-11-2020 17:00:00,18703.8,1.0,1605978000.0,0.0,[]
280,7-10-2020 23:58:0,1602115080.0,0.0936967358,1,280.0,23-11-2020 17:00:00,18260.13,0.0,1606150800.0,0.0,[]
281,8-10-2020 23:58:0,1602201480.0,0.0961581809,1,281.0,24-11-2020 17:00:00,19160.01,1.0,1606237200.0,1.0,['technical analysis: xrp at 0_79 after parabolic 150% rally']
282,9-10-2020 23:58:0,1602287880.0,0.1013116822,1,282.0,25-11-2020 17:00:00,18719.11,0.0,1606323600.0,0.0,[]
283,10-10-2020 23:58:0,1602374280.0,0.1051274832,1,283.0,26-11-2020 17:00:00,17149.47,0.0,1606410000.0,2.0,"['zilliqa breakout fades as price dumps 20%', 'monex group ceo says digital yen will boost crypto market']"
284,11-10-2020 23:58:0,1602460680.0,0.1064592801,1,284.0,27-11-2020 17:00:00,17139.52,0.0,1606496400.0,1.0,['iota sees downward pressure as altcoin sell-off continues']
285,12-10-2020 23:58:0,1602547080.0,0.1094774397,1,285.0,28-11-2020 17:00:00,17719.85,1.0,1606582800.0,0.0,[]
286,13-10-2020 23:58:0,1602633480.0,0.109353246,0,286.0,30-11-2020 17:00:00,19695.87,1.0,1606755600.0,2.0,"['btc price- key levels to watch as bulls rally to 18,600', 'bitcoin stabilises above 18k as mining difficulty increases']"
287,14-10-2020 23:58:0,1602719880.0,0.1070826088,0,287.0,30-11-2020 17:00:00,19695.87,1.0,1606755600.0,2.0,"['btc price- key levels to watch as bulls rally to 18,600', 'bitcoin stabilises above 18k as mining difficulty increases']"
288,15-10-2020 23:58:0,1602806280.0,0.10662777,0,288.0,01-12-2020 17:00:00,18764.96,0.0,1606842000.0,2.0,"['price analysis: ethereum, ripple, bitcoin cash', 'bitcoin mining difficulty is approaching a new all-time-high']"
289,16-10-2020 23:58:0,1602892680.0,0.1041609913,0,289.0,02-12-2020 17:00:00,19204.09,1.0,1606928400.0,1.0,['chainlink price: bulls eye breakout to 17_00']
290,17-10-2020 23:58:0,1602979080.0,0.1059377396,1,290.0,03-12-2020 17:00:00,19421.9,1.0,1607014800.0,0.0,[]
291,18-10-2020 23:58:0,1603065480.0,0.1073769009,1,291.0,05-12-2020 17:00:00,19147.66,1.0,1607187600.0,0.0,[]
292,19-10-2020 23:58:0,1603151880.0,0.1085386518,1,292.0,06-12-2020 17:00:00,19359.4,1.0,1607274000.0,0.0,[]
293,20-10-2020 23:58:0,1603238280.0,0.1022812401,0,293.0,07-12-2020 17:00:00,19166.9,0.0,1607360400.0,3.0,"['the rich want to invest in bitcoin', 'digital yuan gains major support after initial airdrop', 'nem (xem) price analysis: bulls eye rebound to 0_30']"
294,21-10-2020 23:58:0,1603324680.0,0.1059472181,1,294.0,08-12-2020 17:00:00,18324.11,0.0,1607446800.0,1.0,['ontology price outlook: bearish momentum likely to take ont to 0_38']
295,22-10-2020 23:58:0,1603411080.0,0.1106545907,1,295.0,09-12-2020 17:00:00,18541.28,1.0,1607533200.0,0.0,[]
296,23-10-2020 23:58:0,1603497480.0,0.1080327204,0,296.0,10-12-2020 17:00:00,18254.63,0.0,1607619600.0,0.0,[]
297,24-10-2020 23:58:0,1603583880.0,0.1080305189,0,297.0,13-12-2020 17:00:00,19174.99,1.0,1607878800.0,0.0,[]
298,25-10-2020 23:58:0,1603670280.0,0.1063940943,0,298.0,14-12-2020 17:00:00,19273.14,1.0,1607965200.0,0.0,[]
299,26-10-2020 23:58:0,1603756680.0,0.1031097033,0,299.0,15-12-2020 17:00:00,19426.43,1.0,1608051600.0,0.0,[]
300,27-10-2020 23:58:0,1603843080.0,0.102604274,0,300.0,16-12-2020 17:00:00,21335.52,1.0,1608138000.0,0.0,[]
301,28-10-2020 23:58:0,1603929480.0,0.09879676388,0,301.0,17-12-2020 17:00:00,22797.16,1.0,1608224400.0,0.0,[]
302,29-10-2020 23:58:0,1604015880.0,0.0952667808,0,302.0,20-12-2020 17:00:00,23455.52,0.0,1608483600.0,0.0,[]
303,30-10-2020 23:58:0,1604102280.0,0.0932127096,0,303.0,26-12-2020 17:00:00,26493.39,1.0,1609002000.0,0.0,[]
304,31-10-2020 23:58:0,1604188680.0,0.0928521252,0,304.0,28-12-2020 17:00:00,27079.41,1.0,1609174800.0,0.0,[]
305,1-11-2020 23:58:0,1604275080.0,0.09810679824,1,305.0,29-12-2020 17:00:00,27385.0,1.0,1609261200.0,0.0,[]
306,2-11-2020 23:58:0,1604361480.0,0.09223842953,0,306.0,30-12-2020 17:00:00,28875.54,1.0,1609347600.0,1.0,['mexican billionaire lauds bitcoin as a good investment']
307,3-11-2020 23:58:0,1604447880.0,0.093524739,1,307.0,02-01-2021 17:00:00,32178.33,1.0,1609606800.0,0.0,[]
308,4-11-2020 23:58:0,1604534280.0,0.09544993101,1,308.0,03-01-2021 17:00:00,33000.05,1.0,1609693200.0,0.0,[]
309,5-11-2020 23:58:0,1604620680.0,0.0974255,1,309.0,04-01-2021 17:00:00,31988.71,0.0,1609779600.0,2.0,"['litecoin rally fades as bitcoin slides towards 30,000', 'bitcoin price outlook: record rally sees btc top 34,000']"
310,6-11-2020 23:58:0,1604707080.0,0.1091972281,1,310.0,05-01-2021 17:00:00,33949.53,1.0,1609866000.0,2.0,"['three arrows makes bitcoin purchase worth over 1 billion', 'celo (celo) sees impressive rally after binance listing']"
311,7-11-2020 23:58:0,1604793480.0,0.1012900498,0,311.0,06-01-2021 17:00:00,36769.36,1.0,1609952400.0,5.0,"['grayscale ethereum trust shares plummet as eth price surges', 'price analysis: loopring rises amid positive fundamentals', 'bitpays cco predicts bitcoin is headed to 45k next month', 'bitcoin (btc) could reach 146k in the long term: jpmorgan', 'bitcoin price sees 35,000, eyes 40k as uptrend resumes']"
312,8-11-2020 23:58:0,1604879880.0,0.1065169124,1,312.0,07-01-2021 17:00:00,39432.28,1.0,1610038800.0,2.0,"['bitcoin (btc) reaches 37k a few hours after topping 36k', 'tezos (xtz) looks for 30% breakout with bullish divergence']"
313,9-11-2020 23:58:0,1604966280.0,0.1052900322,0,313.0,08-01-2021 17:00:00,40582.81,1.0,1610125200.0,3.0,"['bitcoin surpasses 40k briefly, continuing epic bull run', 'bitcoin price indicator suggests macro top imminent as btc hits 40k', 'finland to sell nearly 2,000 drug-linked bitcoins worth millions']"
314,10-11-2020 23:58:0,1605052680.0,0.1058521646,1,314.0,10-01-2021 17:00:00,38150.02,0.0,1610298000.0,0.0,[]
315,11-11-2020 23:58:0,1605139080.0,0.1059743034,1,315.0,11-01-2021 17:00:00,35404.47,0.0,1610384400.0,3.0,"['bar owner selling his new york bars for cryptocurrency', 'bitcoin etf could weaken price in the short term: jpmorgan', 'ethereum plunges to 1,000 following weekend sell-off']"
316,13-11-2020 23:58:0,1605311880.0,0.1062714015,1,316.0,12-01-2021 17:00:00,34051.24,0.0,1610470800.0,1.0,['whales are manipulating the market as bitcoin (btc) dips']
317,14-11-2020 23:58:0,1605398280.0,0.1040149216,0,317.0,13-01-2021 17:00:00,37371.38,1.0,1610557200.0,4.0,"['why bitcoin dropped to 30000 and where its headed next', 'altcoins poised to rally as next impulse wave targets 550 billion', 'bearish chart pattern suggests bitcoin could dump to 20k', 'rise of cbdcs could boost demand for privacy coins in 2021']"
318,15-11-2020 23:58:0,1605484680.0,0.1002069513,0,318.0,14-01-2021 17:00:00,39144.5,1.0,1610643600.0,3.0,"['ecb president christine lagarde recommends global regulation of bitcoin', 'bitcoin climbs above 38,000 amid increased stablecoin inflows', 'bitcoin requires more institutional funds for stability: goldman sachs']"
319,16-11-2020 23:58:0,1605571080.0,0.1037489129,1,319.0,15-01-2021 17:00:00,36742.22,0.0,1610730000.0,2.0,"['cosmos price analysis: bullish bias points atom towards 10', 'does the high price of bitcoin attract the attention of fraudsters?']"
320,17-11-2020 23:58:0,1605657480.0,0.1093932702,1,320.0,16-01-2021 17:00:00,35994.98,0.0,1610816400.0,0.0,[]
321,18-11-2020 23:58:0,1605743880.0,0.1065373613,0,321.0,17-01-2021 17:00:00,35828.61,0.0,1610902800.0,0.0,[]
322,19-11-2020 23:58:0,1605830280.0,0.1058137344,0,322.0,18-01-2021 17:00:00,36631.27,1.0,1610989200.0,3.0,"['ark investment chief predicts more firms will invest in bitcoin', 'cfos rethink bitcoin investment due to massive price swing', 'bitcoin bulls struggling around 35,000 even as network hash rate rises']"
323,20-11-2020 23:58:0,1605916680.0,0.1181604047,1,323.0,19-01-2021 17:00:00,35891.49,0.0,1611075600.0,4.0,"['price analysis: bitcoin cash (bch), cardano (ada) and vechain (vet)', 'bitcoin and ethereum start to recover from 11th january drop', 'ethereum poised for a breakout as bulls seek convincing break near 1,350', 'ruffer investment explains decision to purchase bitcoin']"
324,21-11-2020 23:58:0,1606003080.0,0.1336524462,1,324.0,21-01-2021 17:00:00,30850.13,0.0,1611248400.0,2.0,"['bitcoin corrects as bulls seek threshold support at 35k', 'is bitcoins rise written in the stars']"
325,22-11-2020 23:58:0,1606089480.0,0.145879056,1,325.0,22-01-2021 17:00:00,32945.17,1.0,1611334800.0,3.0,"['curve dao price analysis: crv/usd soars 36% as major coins dump', 'bitcoin drops below 29k erasing most of its 2021 gains', 'bitcoin fractal hints at steeper correction if bulls fail to hold 30k']"
326,23-11-2020 23:58:0,1606175880.0,0.1538586476,1,326.0,23-01-2021 17:00:00,32078.0,0.0,1611421200.0,0.0,[]
327,24-11-2020 23:58:0,1606262280.0,0.1669398157,1,327.0,24-01-2021 17:00:00,32259.9,1.0,1611507600.0,0.0,[]
328,25-11-2020 23:58:0,1606348680.0,0.1546806162,0,328.0,25-01-2021 17:00:00,32254.2,0.0,1611594000.0,2.0,"['uni hits record high above 13 as bulls target more gains', 'dash targets fresh rally to 140 amid a growing bullish scenario']"
329,26-11-2020 23:58:0,1606435080.0,0.1383540106,0,329.0,26-01-2021 17:00:00,32467.77,1.0,1611680400.0,5.0,"['regulators should be worried about bitcoin: goldman sachs', 'bitcoin vs ethereum: third week of january 2021', 'bitcoin (btc) chart setup suggests fresh declines below 30k', 'is bitcoin going mainstream?', 'ethereum technical outlook is positive despite 8% dip']"
330,27-11-2020 23:58:0,1606521480.0,0.14140599,1,330.0,27-01-2021 17:00:00,30366.15,0.0,1611766800.0,1.0,['aave (aave) primed for 20% breakout if bulls protect gains above 260']
331,28-11-2020 23:58:0,1606607880.0,0.164929734,1,331.0,30-01-2021 17:00:00,34262.88,1.0,1612026000.0,0.0,[]
332,29-11-2020 23:58:0,1606694280.0,0.1664169248,1,332.0,31-01-2021 17:00:00,33092.98,0.0,1612112400.0,0.0,[]
333,30-11-2020 23:58:0,1606780680.0,0.1719975253,1,333.0,01-02-2021 17:00:00,33526.37,1.0,1612198800.0,4.0,"['#analysis #bitcoin bitcoin vs ethereum: musk tweet gives boost ahead of weekend', '#analysis #bitcoin bitcoin price poised for new highs after strong weekend', '#business #bitcoin microstrategy up 113% post stock downgrade thanks to bitcoin', '#business #bitcoin cryptocurrencies could join the visa payment network: ceo']"
334,1-12-2020 23:58:0,1606867080.0,0.1555392204,0,334.0,02-02-2021 17:00:00,35466.24,1.0,1612285200.0,2.0,"['#business #bitcoin bitcoin (btc) active addresses reaches new all-time high', '#analysis #ethereum ethereum price incredibly bullish as bulls break above 1,400']"
335,2-12-2020 23:58:0,1606953480.0,0.1586296723,1,335.0,03-02-2021 17:00:00,37618.87,1.0,1612371600.0,3.0,"['#business #bitcoin bitcoin could reach 500,000 if firms allocate resources', '#analysis #xrp xrp price retests key resistance level after pump-and-dump', '#pressrelease #dogecoin changenow honours dogecoin prices despite massive losses']"
336,3-12-2020 23:58:0,1607039880.0,0.1640954267,1,336.0,04-02-2021 17:00:00,36936.66,0.0,1612458000.0,2.0,"['#analysis #litecoin litecoin price poised for a breakout to 250 amid increased buying', '#business #bitcoin']"
337,4-12-2020 23:58:0,1607126280.0,0.1477780128,0,337.0,09-02-2021 17:00:00,46420.42,1.0,1612890000.0,2.0,"['#analysis #bitcoin bitcoin price records new ath above 48k after a historic 8800 daily candle', 'markets bitcoin bitcoin sets new alltime high at 47k following teslas news']"
338,5-12-2020 23:58:0,1607212680.0,0.159918128,1,338.0,10-02-2021 17:00:00,44807.58,0.0,1612976400.0,4.0,"['#business #bitcoin blockfi introduces its bitcoin trust to compete with gbtc', '#featured #bitcoin behind the bitcoin whales: who are they and how do they work', '#analysis #tezos tezos price analysis: xtz primed for a bullish breakout to 4_5', 'business bitcoin michael saylor launches free bitcoin for everybody course']"
339,6-12-2020 23:58:0,1607299080.0,0.1588432336,0,339.0,26-02-2021 17:00:00,46276.87,0.0,1614358800.0,4.0,"['#analysis #bitcoin bitcoin (btc) price pivots off 50k once again to retest weekly lows', '#analysis #iota iota price analysis: negative momentum pushes iota near 1_00', '#business #bitcoin jpmorgan advises clients to invest 1% of funds in bitcoin', '#markets #bitcoin top crypto assets endure a tough week as defi blooms']"
340,7-12-2020 23:58:0,1607385480.0,0.1539866526,0,340.0,27-02-2021 17:00:00,46106.43,0.0,1614445200.0,0.0,[]
341,8-12-2020 23:58:0,1607471880.0,0.1410573054,0,341.0,02-03-2021 17:00:00,48440.65,0.0,1614704400.0,3.0,"['#analysis polkadot (dot) bulls target 42 after a strong bounce off support', '#opinion #bitcoin bitcoin has a place in some portfolios: fidelity director', 'surveysandreports bitcoin citibank reports bitcoins future is still uncertain']"
342,9-12-2020 23:58:0,1607558280.0,0.148011444,1,342.0,03-03-2021 17:00:00,50349.37,1.0,1614790800.0,4.0,"['#business #bitcoin bitcoin market cap can eclipse 300 trillion: max keiser', '#analysis #litecoin grayscale buys 174,000 litecoin: ltc price swings 11% on news', '#business #bitcoin sec chair nominee claims bitcoin has spurred new ideas', '#markets #bitcoin institutions bet on bitcoin price to rally to 75k or more by may']"
343,10-12-2020 23:58:0,1607644680.0,0.1417511631,0,343.0,04-03-2021 17:00:00,48374.09,0.0,1614877200.0,3.0,"['#markets #bitcoin bitcoin whales are stockpiling btc around 48k: cryptoquant', '#business tim draper believes netflix could be next to invest in bitcoin', '#analysis #binancecoin binance coin price analysis: bnb bulls seek fresh impetus above 240']"
344,11-12-2020 23:58:0,1607731080.0,0.13908488,0,344.0,10-03-2021 17:00:00,55851.59,1.0,1615395600.0,2.0,"['#analysis nem (xem) price retraces by 12% despite symbol airdrop', '#analysis #tron tron price analysis: trx vulnerable to further losses below 0_052']"
345,12-12-2020 23:58:0,1607817480.0,0.1442785292,1,345.0,11-03-2021 17:00:00,57773.16,1.0,1615482000.0,4.0,"['#markets #goldmansachs goldman sachs weighs up bitcoin amid surge in client interest', '#analysis #bitcoincash bitcoin cash (bch) price signals strong upside over 550 level', '#business #bitcoin israeli pension company invests 100m in bitcoin via gbtc', '#analysis #dogecoin dogecoin price: doge/usd could spike 93% if bulls break above 0_060']"
346,13-12-2020 23:58:0,1607903880.0,0.1538659324,1,346.0,15-03-2021 17:00:00,55605.2,0.0,1615827600.0,3.0,"['#analysis #stellar stellar (xlm) price set for more losses below 0_38', '#analysis #bitcoin bitcoin hits new ath while ethereum faces resistance at 1_9k', '#analysis #bitcoin bitcoin price faces downside correction after flirting with 62k']"
347,14-12-2020 23:58:0,1607990280.0,0.158052868,1,347.0,16-03-2021 17:00:00,56900.75,1.0,1615914000.0,3.0,"['#analysis #binancecoin binance coin price analysis: bnb sell-off eases as bulls target 260', '#business #bitcoin 40 billion of the stimulus package could go into bitcoin', '#business #bitcoin france to auction 611 bitcoins worth 32 million']"
348,15-12-2020 23:58:0,1608076680.0,0.1539293976,0,348.0,17-03-2021 17:00:00,58912.97,1.0,1616000400.0,2.0,"['#business #bitcoin visa chief believes crypto may become mainstream soon', '#markets #bitcoin bitcoin miner revenue reaches an unprecedented level']"
349,16-12-2020 23:58:0,1608163080.0,0.16746442,1,349.0,18-03-2021 17:00:00,57648.16,0.0,1616086800.0,5.0,"['#business #bitcoin morgan stanley offers wealthy clients access to bitcoin funds', '#business #bitcoin grayscale investment announces five new digital asset trusts', '#analysis #vechain vechain price analysis: vet bullish after rebounding off 0_072', 'opinion bitcoin billionaire howard marks admits being wrong about bitcoin', 'featured paybis 2021 guide  buy bitcoin easily']"
350,17-12-2020 23:58:0,1608249480.0,0.1634538584,0,350.0,19-03-2021 17:00:00,58030.01,1.0,1616173200.0,3.0,"['#analysis #bitcoin bitcoin price refreshes key support after a pullback from 60k_ what next?', '#opinion #bitcoin deutsche bank says bitcoin is too important to ignore', '#analysis #bitcoincash bitcoin cash price analysis: bch bulls seek gains near 550']"
